QueryType,QueryValue,ActivityType,JobPostUrl,CompanyName,CompanyWebsite,JobTitle,JobLocation,PostedOn,NumberOfApplicants,Industry,EmploymentType,SeniorityLevel,JobFunction,JobPosterProfileUrl,JobPosterFirstName,JobPosterLastName,DegreeOfConnection,ScrapedDate
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2168142296,Grupo Tawa,http://www.grupotawa.com,Trabajo Fullstack Developer (Inglés Medio – Java),Santiago CL,09/17/2020 21:00:00,4,Information Technology & Services. Human Resources. Management Consulting,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/5/2020 12:02:55 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2168140594,Carozzi Design sas,http://www.carozzidesign.it,Auxiliar De ProducciÓN,San Bernardo CL,09/18/2020 21:00:00,0,Food & Beverages. Food Production. Human Resources,Full-time,Entry level,Product Management. Marketing,N/A,N/A,N/A,N/A,10/5/2020 12:03:34 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180568082,Servicios Profesionales,N/A,Operarios/As De Bodega,Santiago CL,09/27/2020 21:00:00,0,Information Technology & Services. Food & Beverages. Human Resources,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/5/2020 12:04:32 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2173561290,Premier Cosmetics Chile,http://www.premiercosmetics.cl,Auxiliar de Aseo,Las Condes CL,09/24/2020 16:21:12,15,Individual & Family Services,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/5/2020 12:05:24 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2168142608,alimentos la fabrica ltda,http://www.assuan.cl/,Ejecutivo Venta,Santiago CL,09/18/2020 21:00:00,5,Packaging & Containers. Food Production. Consumer Goods,Full-time,Executive,Business Development. Sales,N/A,N/A,N/A,N/A,10/5/2020 12:06:10 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176743511,ecoCLEANER limpiador de carbonilla,http://www.linkedin.com/company/rdc---royal-data-cluster,Operarios Produccion Planta La Pintana,Santiago CL,09/22/2020 21:00:00,0,Food & Beverages. Mining & Metals. Human Resources,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/5/2020 12:06:47 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176743806,sur,http://www.h6.dion.ne.jp/~sur,Trabajo Asistente Contable,Santiago CL,09/23/2020 21:00:00,17,Staffing & Recruiting. Human Resources. Financial Services,Full-time,Entry level,Accounting/Auditing. Finance,N/A,N/A,N/A,N/A,10/5/2020 1:33:54 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2184423969,CMPC,https://www.cmpc.com/,Ayudante Máquina Bolsas de Papel,Quilicura CL,09/06/2020 21:01:10,1,Paper & Forest Products,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/5/2020 1:34:39 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2187681787,Importante empresa agroalimentaria,http://www.vinicoladenulles.com,Secretaria Recepcionista Vitacura - Importante empresa del sector Retail,Vitacura CL,10/04/2020 02:46:21,45,Marketing & Advertising. Human Resources. Retail,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/5/2020 1:35:31 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178079967,Global Jobs,http://www.globaljobs.cl,Técnico en Enfermería UCI Cardiológica - Vitacura,Vitacura CL,09/27/2020 17:07:04,0,Human Resources. Health Wellness & Fitness. Hospital & Health Care,Full-time,Entry level,Health Care Provider,N/A,N/A,N/A,N/A,10/5/2020 1:36:26 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176748787,Quick Meal Restaurant,http://quickmeal.de,Asistente Contable Y Administrativa,Santiago CL,09/24/2020 21:00:00,10,Marketing & Advertising. Food & Beverages. Human Resources,Full-time,Entry level,Accounting/Auditing. Finance,N/A,N/A,N/A,N/A,10/5/2020 1:37:23 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2187699856,Comercial Portia Ltda.,http://www.portia.cl,Reponedor Rutero Part time 10 hrs Domingo - Ñuñoa,Ñuñoa CL,10/04/2020 03:09:46,2,Food & Beverages. Human Resources. Retail,Part-time,Entry level,Human Resources,N/A,N/A,N/A,N/A,10/5/2020 1:38:20 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176752303,CMS Construyendo Mis Sueños,http://www.construyendomissuenos.cl,Apoyo Contable,Santiago CL,09/24/2020 21:00:00,64,Construction. Retail. Accounting,Full-time,Associate,Accounting/Auditing. Finance,N/A,N/A,N/A,N/A,10/5/2020 1:39:18 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2187706021,Parque del Recuerdo,http://www.parquedelrecuerdo.cl,Ejecutivo Atención a clientes Presencial Turnos 5X2,Huechuraba CL,10/04/2020 03:12:00,8,Human Resources. Insurance. Financial Services,Full-time,Executive,Business Development. Sales,N/A,N/A,N/A,N/A,10/5/2020 1:39:59 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178086597,Aqua,N/A,Prevencionista Junior - - Santiago,Santiago CL,09/11/2020 16:09:38,0,Food & Beverages. Staffing & Recruiting. Human Resources,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/5/2020 1:40:34 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176741456,VOUS Marketing & Communication Agency,http://www.vous.lu,Trabajo Educadora O Técnica En Párvulo,Santiago CL,09/22/2020 21:00:00,9,Marketing & Advertising. Online Media. Internet,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/5/2020 1:41:09 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2182658020,GGS,http://www.ggs.co.uk,SECRETARIA,Quilicura CL,09/30/2020 21:40:45,75,Staffing & Recruiting. Human Resources. Transportation/Trucking/Railroad,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/5/2020 11:27:04 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2165593358,GUAPApp,http://www.guapapp.cl,Social Media Marketing Manager,Santiago Santiago Metropolitan Chile,10/04/2020 17:11:31,93,Marketing & Advertising,Full-time,Mid-Senior level,Marketing. Design. Sales,https://www.linkedin.com/in/ACoAABARS4sBewu_opPwKbnc45JgTO0x1Qm4zQ0,María,Silva Johnson,DISTANCE_3,10/5/2020 11:27:57 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178072956,Telecomunicaciones,N/A,Ejecutivos de atencion al cliente ventas y retención,Santiago CL,09/27/2020 17:02:16,6,Telecommunications. Human Resources. Financial Services,Full-time,Associate,Customer Service. Information Technology,N/A,N/A,N/A,N/A,10/5/2020 11:28:53 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176745291,cruz roja chilena,http://www.cruzroja.cl,Asistente Administrativo Logistico,Santiago CL,09/22/2020 21:00:00,14,Human Resources. Health Wellness & Fitness. Hospital & Health Care,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/5/2020 11:29:33 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178078580,Mujeres Ejecutivas,N/A,Procurador Judicial,Santiago CL,09/27/2020 17:01:59,16,Human Resources. Law Practice. Legal Services,Full-time,Entry level,Design. Art/Creative. Information Technology,N/A,N/A,N/A,N/A,10/5/2020 11:30:03 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2165287615,Constructora,http://www.lebesa.com.ar,Trabajo Personal Sanitizacion,Santiago CL,09/16/2020 21:00:00,1,Staffing & Recruiting. Telecommunications. Human Resources,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/5/2020 11:31:03 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178044239,CODIFIL LTDA,N/A,Secretaria Administrativa,Santiago CL,09/11/2020 15:39:13,14,Mechanical Or Industrial Engineering. Mining & Metals. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/5/2020 11:31:39 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2173405972,Desafío Latam,http://www.desafiolatam.com,Docente Front,Santiago CL,09/21/2020 21:00:00,4,Computer Software. Internet. Human Resources,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/5/2020 11:32:25 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178081694,Pilotes Terratest S.A.,http://www.terratest.cl,Ayudante de Construcción,Santiago CL,09/27/2020 17:06:58,14,Information Technology & Services. Mechanical Or Industrial Engineering. Human Resources,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/5/2020 11:33:18 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178040876,Edutecno,http://www.edutecno.cl,DESARROLLADOR (Node.js/ Express.js)lador (Node.js/ Express.js),Santiago CL,09/27/2020 16:43:07,1,Logistics & Supply Chain. Transportation/Trucking/Railroad. Airlines/Aviation,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/5/2020 11:34:10 AM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178036438,Abogados Inmobiliarios Perú,http://www.abogadosinmobiliariosperu.com,Se Buscan Maquilladores | Maquillaje para Evento - Las Condes,Las Condes CL,09/27/2020 16:36:59,0,Construction. Marketing & Advertising. Consumer Services,Full-time,Entry level,Education. Training,N/A,N/A,N/A,N/A,10/5/2020 12:00:18 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180563188,Plural Arquitectos Ltda.,http://www.pluralarquitectos.cl,Trabajo Personal De Aseo,Santiago CL,09/25/2020 21:00:00,0,Architecture & Planning,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/5/2020 12:01:15 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2178080073,Cygnus,http://www.cygnus.cl,*Reponedor supermercado Las Condes,Las Condes CL,09/02/2020 16:03:04,1,Staffing & Recruiting. Human Resources. Retail,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/5/2020 12:01:45 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180565116,Tricot,http://www.tricot.cl,Asistente De Publicidad,Santiago CL,09/25/2020 21:00:00,29,Human Resources. Retail. Financial Services,Part-time,Entry level,Marketing. Sales,N/A,N/A,N/A,N/A,10/5/2020 12:02:28 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2182696140,Ei,http://www.einhell.com,Asistente de Comercio Exterior - Pudahuel,Pudahuel CL,09/30/2020 22:03:18,19,Wholesale,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/5/2020 12:03:08 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2173557421,Grupo Unísono,http://www.grupounisono.es,Técnico Soporte TIC,Las Condes CL,09/24/2020 16:16:40,49,Information Technology & Services,Full-time,Entry level,Engineering. Information Technology,N/A,N/A,N/A,N/A,10/5/2020 12:03:56 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180565115,Santo Tomás,http://www.santotomas.cl,Encargado De Cobranzas Jornada Completa Casa Central.,Santiago CL,09/25/2020 21:00:00,12,Information Technology & Services. Human Resources. Financial Services,Full-time,Associate,Sales. Business Development,N/A,N/A,N/A,N/A,10/5/2020 12:04:32 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2168138680,Patricio Lioi y Cia. Ltda.,http://www.lioi.cl,Coordinadores De Pedidos,Santiago CL,09/16/2020 21:00:00,2,Construction. Architecture & Planning. Human Resources,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/5/2020 12:05:09 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2188347680,AFP HABITAT,http://www.afphabitat.cl,Ejecutivo de Ventas,Avenida Providencia 7500000 Providencia Región Metropolitana de Santiago,10/04/2020 20:31:09,47,Financial Services,Full-time,Executive,Sales. Customer Service. General Business,https://www.linkedin.com/in/ACoAAAkpmYsBL88imIORfE3dKs8MThZmV6oak0I,Vladimir,Navarro Tapia,DISTANCE_3,10/5/2020 12:05:54 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2182689562,Institución Universitaria,http://www.itsa.edu.co,Técnico administrativo - Peñalolén,Peñalolén CL,09/30/2020 22:00:56,40,Construction. Staffing & Recruiting. Human Resources,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/5/2020 2:06:03 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2183639525,Synopsys Inc,http://www.synopsys.com,Intern (Technical),Santiago CL,10/01/2020 09:51:02,5,Semiconductors. Computer Software. Computer Hardware,Full-time,Internship,Information Technology. Engineering,N/A,N/A,N/A,N/A,10/5/2020 2:06:37 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2163557431,LucaNet Spain,http://www.lucanet.es,Consultor de Software de Consolidación  financiera,Región Metropolitana de Santiago Chile,10/02/2020 09:50:16,20,Computer Software,Full-time,Associate,Engineering. Information Technology,https://www.linkedin.com/in/ACoAAAELcIgBhxr3xUsFp6kp05HsWReUdwGYpA8,Pedro,Mardomingo,DISTANCE_3,10/5/2020 2:07:26 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2165284958,Linio Group,http://www.linio.com,Chile,Santiago CL,09/16/2020 21:00:00,55,Marketing & Advertising. Internet. Human Resources,Full-time,Not Applicable,Other,N/A,N/A,N/A,N/A,10/5/2020 2:08:13 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2185527284,(anónimo),http://anonimo.mx,Técnico Computación Freelance,Santiago CL,10/02/2020 13:58:39,0,Restaurants. Food & Beverages. Human Resources,Full-time,Entry level,Design. Art/Creative. Information Technology,N/A,N/A,N/A,N/A,10/5/2020 2:08:56 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180562627,Fundación Coanil,http://www.coanil.cl,Trabajo Operaria Producción Turno Tarde-Noche,Santiago CL,09/26/2020 21:00:00,0,Primary/Secondary Education. Higher Education. Education Management,Full-time,Entry level,Other,N/A,N/A,N/A,N/A,10/5/2020 2:09:55 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2165283661,Aplica EST,http://www.aplicaest.cl,Asistente De MicrobiologÍA - EstaciÓN Central,Santiago CL,09/15/2020 21:00:00,6,Telecommunications. Human Resources. Retail,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/5/2020 2:10:54 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2176751458,Alto,N/A,Analista Fullstack,Santiago CL,09/24/2020 21:00:00,0,Marketing & Advertising. Information Technology & Services. Human Resources,Full-time,Entry level,Business Development. Sales,N/A,N/A,N/A,N/A,10/5/2020 2:11:29 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2180565102,SM Consulting Chile,http://www.smconsulting.cl,Junior Administrativo Por Reemplazo,Santiago CL,09/25/2020 21:00:00,4,Individual & Family Services. Mental Health Care. Hospital & Health Care,Full-time,Entry level,Administrative,N/A,N/A,N/A,N/A,10/5/2020 2:12:18 PM
Search Url,https://www.linkedin.com/jobs/search/?geoId=90009899&location=Santiago%20Metropolitan%20Area,JobScraper,https://www.linkedin.com/jobs/view/2166945681,The Adecco Group,http://www.adeccogroup.com,Auxiliar enfermero profesional,7550000 Las Condes Santiago Metropolitan Chile,10/05/2020 14:54:08,0,Medical Device,Full-time,Mid-Senior level,Health Care Provider. Administrative,https://www.linkedin.com/in/ACoAABix86IBPt-GZPgvf1ZdZH636_SukGSNd-8,Valeria,Ruiz Ibáñez,DISTANCE_3,10/5/2020 3:52:24 PM
